timestamp,datetime,count,temperature,rpm,speed,throttle,fuel,speedLimit,acceleration
1720969779.5578966,2024-07-14 16:09:39,0,93,,,,,0,0
1720969779.6178632,2024-07-14 16:09:39,1,93,1895,,,,0,0
1720969779.6877494,2024-07-14 16:09:39,2,93,1895,81,,,0,0
1720969779.747729,2024-07-14 16:09:39,3,93,1895,81,16,,0,0.0
1720969779.8180137,2024-07-14 16:09:39,4,93,1895,81,16,33,0,0.0
1720969779.8779995,2024-07-14 16:09:39,5,93,1895,81,16,33,0,0.0
1720969780.0477247,2024-07-14 16:09:40,6,93,1895,81,16,33,0,0.0
1720969780.1077058,2024-07-14 16:09:40,7,93,1879,81,16,33,0,0.0
1720969780.1779966,2024-07-14 16:09:40,8,93,1879,80,16,33,0,-14.226612079872194
1720969780.237907,2024-07-14 16:09:40,9,93,1879,80,16,33,0,0.0
1720969780.2979333,2024-07-14 16:09:40,10,93,1879,80,16,33,0,0.0
1720969780.3677828,2024-07-14 16:09:40,11,93,1879,80,16,33,0,0.0
1720969780.5378926,2024-07-14 16:09:40,12,93,1879,80,16,33,0,0.0
1720969780.5983093,2024-07-14 16:09:40,13,93,1858,80,16,33,0,0.0
1720969780.6578863,2024-07-14 16:09:40,14,93,1858,79,16,33,0,-16.785004241968274
1720969780.717987,2024-07-14 16:09:40,15,93,1858,79,16,33,0,0.0
1720969780.7780037,2024-07-14 16:09:40,16,93,1858,79,16,33,0,0.0
1720969780.8479052,2024-07-14 16:09:40,17,93,1858,79,16,33,0,0.0
1720969781.0179017,2024-07-14 16:09:41,18,93,1858,79,16,33,0,0.0
1720969781.0779936,2024-07-14 16:09:41,19,93,1844,79,16,33,0,0.0
1720969781.147795,2024-07-14 16:09:41,20,93,1844,79,16,33,0,0.0
1720969781.207819,2024-07-14 16:09:41,21,93,1844,79,18,33,0,0.0
1720969781.267771,2024-07-14 16:09:41,22,93,1844,79,18,33,0,0.0
1720969781.3379805,2024-07-14 16:09:41,23,93,1844,79,18,33,0,0.0
1720969781.5077333,2024-07-14 16:09:41,24,93,1844,79,18,33,0,0.0
1720969781.5780067,2024-07-14 16:09:41,25,93,1839,79,18,33,0,0.0
1720969781.637994,2024-07-14 16:09:41,26,93,1839,79,18,33,0,0.0
1720969781.6980052,2024-07-14 16:09:41,27,93,1839,79,19,33,0,0.0
1720969781.7677689,2024-07-14 16:09:41,28,93,1839,79,19,33,0,0.0
1720969781.8278565,2024-07-14 16:09:41,29,93,1839,79,19,33,0,0.0
1720969781.998063,2024-07-14 16:09:41,30,93,1839,79,19,33,0,0.0
