acceleration,count,datetime,speedLimit,temperature,timestamp,rpm,speed,throttle,fuel
0.0,347,2024-08-26 16:22:47,0,83,1724678567.828668,1084.0,19.0,16.0,36.0
0.0,348,2024-08-26 16:22:47,0,83,1724678567.9780827,1084.0,19.0,16.0,36.0
0.0,349,2024-08-26 16:22:48,0,83,1724678568.0288084,1066.0,19.0,16.0,36.0
0.0,350,2024-08-26 16:22:48,0,83,1724678568.0781603,1066.0,19.0,16.0,36.0
0.0,351,2024-08-26 16:22:48,0,83,1724678568.1287155,1066.0,19.0,16.0,36.0
0.0,352,2024-08-26 16:22:48,0,83,1724678568.178021,1066.0,19.0,16.0,36.0
0.0,353,2024-08-26 16:22:48,0,83,1724678568.2287247,1066.0,19.0,16.0,36.0
0.0,354,2024-08-26 16:22:48,0,83,1724678568.3780315,1066.0,19.0,16.0,36.0
0.0,355,2024-08-26 16:22:48,0,83,1724678568.428869,1042.0,19.0,16.0,36.0
-20.173846124247262,356,2024-08-26 16:22:48,0,83,1724678568.4784381,1042.0,18.0,16.0,36.0
0.0,357,2024-08-26 16:22:48,0,83,1724678568.5284476,1042.0,18.0,16.0,36.0
0.0,358,2024-08-26 16:22:48,0,83,1724678568.5780594,1042.0,18.0,16.0,36.0
0.0,359,2024-08-26 16:22:48,0,83,1724678568.628855,1042.0,18.0,16.0,36.0
0.0,360,2024-08-26 16:22:48,0,83,1724678568.7781117,1042.0,18.0,16.0,36.0
0.0,361,2024-08-26 16:22:48,0,83,1724678568.8288126,1130.0,18.0,16.0,36.0
0.0,362,2024-08-26 16:22:48,0,83,1724678568.8780563,1130.0,18.0,16.0,36.0
0.0,363,2024-08-26 16:22:48,0,83,1724678568.928827,1130.0,18.0,17.0,36.0
0.0,364,2024-08-26 16:22:48,0,83,1724678568.9780765,1130.0,18.0,17.0,36.0
0.0,365,2024-08-26 16:22:49,0,83,1724678569.038187,1130.0,18.0,17.0,36.0
0.0,366,2024-08-26 16:22:49,0,83,1724678569.1787195,1130.0,18.0,17.0,36.0
0.0,367,2024-08-26 16:22:49,0,83,1724678569.2287884,1096.0,18.0,17.0,36.0
0.0,368,2024-08-26 16:22:49,0,83,1724678569.2780457,1096.0,18.0,17.0,36.0
0.0,369,2024-08-26 16:22:49,0,83,1724678569.3289495,1096.0,18.0,19.0,36.0
0.0,370,2024-08-26 16:22:49,0,83,1724678569.378505,1096.0,18.0,19.0,36.0
0.0,371,2024-08-26 16:22:49,0,83,1724678569.438514,1096.0,18.0,19.0,36.0
0.0,372,2024-08-26 16:22:49,0,83,1724678569.57852,1096.0,18.0,19.0,36.0
0.0,373,2024-08-26 16:22:49,0,83,1724678569.638435,1212.0,18.0,19.0,36.0
0.0,374,2024-08-26 16:22:49,0,83,1724678569.6784785,1212.0,18.0,19.0,36.0
0.0,375,2024-08-26 16:22:49,0,83,1724678569.7383432,1212.0,18.0,22.0,36.0
0.0,376,2024-08-26 16:22:49,0,83,1724678569.7894366,1212.0,18.0,22.0,36.0
0.0,377,2024-08-26 16:22:49,0,83,1724678569.8383574,1212.0,18.0,22.0,36.0
0.0,378,2024-08-26 16:22:49,0,83,1724678569.98945,1212.0,18.0,22.0,36.0
0.0,379,2024-08-26 16:22:50,0,83,1724678570.038188,1586.0,18.0,22.0,36.0
0.0,380,2024-08-26 16:22:50,0,83,1724678570.0922842,1586.0,18.0,22.0,36.0
0.0,381,2024-08-26 16:22:50,0,83,1724678570.1382544,1586.0,18.0,31.0,36.0
0.0,382,2024-08-26 16:22:50,0,83,1724678570.1894124,1586.0,18.0,31.0,36.0
0.0,383,2024-08-26 16:22:50,0,83,1724678570.2381632,1586.0,18.0,31.0,36.0
0.0,384,2024-08-26 16:22:50,0,83,1724678570.389415,1586.0,18.0,31.0,36.0
0.0,385,2024-08-26 16:22:50,0,83,1724678570.4383168,1934.0,18.0,31.0,36.0
19.591495086132806,386,2024-08-26 16:22:50,0,83,1724678570.4893594,1934.0,19.0,31.0,36.0
0.0,387,2024-08-26 16:22:50,0,83,1724678570.5383792,1934.0,19.0,83.0,36.0
0.0,388,2024-08-26 16:22:50,0,83,1724678570.5917587,1934.0,19.0,83.0,36.0
0.0,389,2024-08-26 16:22:50,0,83,1724678570.6381729,1934.0,19.0,83.0,36.0
